"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"125","hsa-miR-6808-5p","2/666",0.238904229594968,0.356564767594768,0.309064323856785,0.435413068117892,-3.51738132906719,5.03580854004177,"S100A16;NDRG1"
"126","hsa-miR-3907","1/43",0.0585231954295689,0.306487833370801,0.0712400182090105,0.372998087872793,-1.70944022898732,4.85195907541282,"PGAM1"
"127","hsa-miR-877-3p","2/606",0.207766557489771,0.351881642480127,0.27128199356146,0.424975481743339,-3.02546548479076,4.7540353866154,"RAB10;SLC9A3R1"
"128","hsa-miR-940","2/711",0.26246702547823,0.369503469707964,0.337247217306535,0.449432123268873,-3.5532031283942,4.75287046840097,"S100A16;NDRG1"
"129","hsa-miR-4284","2/641",0.225878805765545,0.356564767594768,0.293334635004093,0.432425705505067,-3.16541307024693,4.70936444408733,"RAB10;NDRG1"
"130","hsa-miR-151b","1/42",0.0572004984678973,0.306487833370801,0.0696764492149603,0.372998087872793,-1.59110730930582,4.55246456446039,"CAPN1"
"131","mmu-miR-210-3p","1/31",0.0425320558822509,0.306487833370801,0.0523095570841729,0.372998087872793,-1.40862370344298,4.44772544357454,"NDRG1"
"132","hsa-miR-4460","1/47",0.0637961117140517,0.306487833370801,0.0774691041371351,0.372998087872793,-1.60086469702265,4.40568055736795,"CAPN1"
"133","hsa-miR-5191","1/42",0.0572004984678973,0.306487833370801,0.0696764492149603,0.372998087872793,-1.49445758843346,4.2759310919139,"GRN"
"134","hsa-miR-5187-3p","1/50",0.0677320988799397,0.306487833370801,0.0821145779636571,0.372998087872793,-1.55619416099375,4.18957825956554,"BHLHE40"
"135","hsa-miR-193b-3p","2/852",0.336293953962928,0.414145685240874,0.423314673143656,0.508522688641198,-3.83944240644953,4.18410776333187,"S100A16;PGAM1"
"136","hsa-miR-711","1/48",0.0651098845207481,0.306487833370801,0.0790200975760866,0.372998087872793,-1.51410739126131,4.13605522112386,"DHCR24"
"137","hsa-miR-4515","1/40",0.0545497267268291,0.306487833370801,0.0665417268837901,0.372998087872793,-1.41044249453276,4.10247309102962,"FAM129B"
"138","hsa-miR-376c-5p","1/43",0.0585231954295689,0.306487833370801,0.0712400182090105,0.372998087872793,-1.44384208558171,4.09810333921486,"GRN"
"139","hsa-miR-376b-5p","1/43",0.0585231954295689,0.306487833370801,0.0712400182090105,0.372998087872793,-1.4343462299121,4.07115094724834,"GRN"
"140","hsa-miR-215-5p","2/755",0.285568022840421,0.381344952311591,0.364541100540735,0.459392571361043,-3.23452512746735,4.05374954261941,"PERP;DHCR24"
"141","hsa-miR-203b-5p","1/39",0.0532216472838395,0.306487833370801,0.064970565717289,0.372998087872793,-1.38043077800108,4.04920388179022,"CAPN1"
"142","hsa-miR-6718-5p","1/39",0.0532216472838395,0.306487833370801,0.064970565717289,0.372998087872793,-1.37210685003065,4.02478738660137,"CAPN1"
"143","hsa-miR-3972","1/55",0.0742566436497445,0.306487833370801,0.0898071714135347,0.372998087872793,-1.54183297369382,4.00911731352262,"CTNND1"
"144","hsa-miR-487a-5p","1/38",0.0518917689879637,0.306487833370801,0.0633968659828743,0.372998087872793,-1.35271436112582,4.00213407385552,"CAPN1"
"145","hsa-miR-8056","1/31",0.0425320558822509,0.306487833370801,0.0523095570841729,0.372998087872793,-1.2536859670063,3.95850996975076,"GRN"
"146","hsa-miR-1202","1/58",0.0781502116426871,0.306487833370801,0.0943929791332951,0.372998087872793,-1.53453771663949,3.91172464200424,"CTNND1"
"147","hsa-miR-6784-5p","1/41",0.0558760096784403,0.306487833370801,0.0681103534108164,0.372998087872793,-1.35207345615197,3.90021834387876,"BHLHE40"
"148","hsa-miR-6775-3p","1/50",0.0677320988799397,0.306487833370801,0.0821145779636571,0.372998087872793,-1.44483771933458,3.88978499550398,"S100A16"
"149","hsa-miR-136-3p","1/48",0.0651098845207481,0.306487833370801,0.0790200975760866,0.372998087872793,-1.4132272558714,3.86048308331166,"S100A16"
"150","hsa-miR-4766-3p","1/38",0.0518917689879637,0.306487833370801,0.0633968659828743,0.372998087872793,-1.30175679769916,3.85137127664476,"ABLIM1"
"151","hsa-miR-767-3p","1/54",0.0729552673084778,0.306487833370801,0.0882736210259215,0.372998087872793,-1.47056837955987,3.84981390516655,"BHLHE40"
"152","hsa-miR-6839-5p","1/53",0.0716521269625476,0.306487833370801,0.086737590332702,0.372998087872793,-1.45279188088476,3.8294612469537,"NDRG1"
"153","hsa-miR-3923","1/24",0.0330832751418655,0.27612539441948,0.041096308519562,0.355620056389277,-1.11328120816648,3.79487216599805,"RAB10"
"154","hsa-miR-378j","1/53",0.0716521269625476,0.306487833370801,0.086737590332702,0.372998087872793,-1.43642868954765,3.78632898009123,"NDRG1"
"155","hsa-miR-1291","1/55",0.0742566436497445,0.306487833370801,0.0898071714135347,0.372998087872793,-1.45030244846367,3.77111707635237,"S100A16"
"156","hsa-miR-3940-3p","1/53",0.0716521269625476,0.306487833370801,0.086737590332702,0.372998087872793,-1.43058843834483,3.77093447248974,"LAD1"
"157","hsa-miR-4658","1/63",0.0846044256449318,0.306487833370801,0.101986743080602,0.372998087872793,-1.51482007528328,3.7412552098089,"DHCR24"
"158","hsa-miR-6828-3p","1/59",0.0794445549459372,0.306487833370801,0.0959166466398237,0.372998087872793,-1.47377509428503,3.73262417226873,"BHLHE40"
"159","hsa-miR-3162-5p","1/52",0.0703472203167475,0.306487833370801,0.0851990754904445,0.372998087872793,-1.39913420196289,3.71373871363623,"CTNND1"
