"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"104","FOS_HeLa-S3_hg19","3/860",0.117363313505436,0.714850003972483,0.0621873231430177,0.298415678169515,-1.37948716186484,2.95552491245075,"ANXA1;HSPB1;FAM129B"
"105","CTCF_fibroblast of pulmonary artery_hg19","6/2429",0.115880284411892,0.714850003972483,0.0392622966476737,0.276153236652492,-1.33429249535875,2.87566405270259,"SERPINB1;PGAM1;CAPN1;NDRG1;RAB11A;FAM129B"
"106","MBD4_HepG2_hg19","5/1809",0.10336982315943,0.703899271990406,0.0397815152100792,0.276153236652492,-1.26700894462008,2.87540357323163,"DSP;CAST;SERPINB1;NDRG1;RAB11A"
"107","PML_MCF-7_hg19","3/887",0.125652229043318,0.714850003972483,0.06694585799001,0.316995287833491,-1.35784328502692,2.81648915548169,"SLC9A3R1;CSTB;RAB11A"
"108","PAX5_GM12891_hg19","3/907",0.131931403455338,0.714850003972483,0.0705778917745196,0.327683068953127,-1.38806498737032,2.81148837939735,"BHLHE40;HSPB1;RAB11A"
"109","POLR2A_A549_hg19","8/3474",0.0987114094125269,0.691947624803497,0.0245315265948105,0.19065262516619,-1.18482096866662,2.74351781281837,"RAB10;DSP;SLC9A3R1;ANXA1;S100A16;PGAM1;RAB11A;S100A11"
"110","FOS_MCF 10A_hg19","9/4017",0.0918476086214185,0.650208318458557,0.0194956273288104,0.160222684368959,-1.12356186197119,2.68264383267746,"CAST;CSTB;GRN;PERP;CTNND1;HSPB1;S100A9;S100A11;RAB11A"
"111","BRCA1_HeLa-S3_hg19","5/2000",0.14197021057915,0.714850003972483,0.0570596537599173,0.284991159694302,-1.30430055400519,2.54617471147059,"RAB10;SLC9A3R1;GRN;ANXA2;HSPB1"
"112","RCOR1_HeLa-S3_hg19","5/2000",0.14197021057915,0.714850003972483,0.0570596537599173,0.284991159694302,-1.30340146653976,2.54441956863879,"RAB10;ANXA2;TACSTD2;HSPB1;S100A9"
"113","RCOR1_CH12.LX_mm9","5/2000",0.14197021057915,0.714850003972483,0.0570596537599173,0.284991159694302,-1.2942752334887,2.52660390204704,"RAB10;SLC9A3R1;CSTB;DHCR24;S100A11"
"114","CTCF_cardiac fibroblast_hg19","5/2000",0.14197021057915,0.714850003972483,0.0570596537599173,0.284991159694302,-1.29315413235963,2.52441535789969,"SERPINB1;CAPN1;NDRG1;RAB11A;FAM129B"
