"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"65","PU.1_20176806_ChIP-Seq_MACROPHAGES_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.18652882549727,4.77787500895085,"ANXA1;PGAM1;HSPB1;S100A9;NDRG1;RAB11A;FAM129B"
"66","SMRT_27268052_Chip-Seq_Bcells_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.18631477181192,4.77701306465432,"CSTB;ABLIM1;SERPINB1;ANXA1;BHLHE40;RAB11A;S100A11"
"67","SOX9_25088423_ChIP-ChIP_EMBRYONIC_GONADS_Mouse","7/1903",0.0138222128822614,0.145998591257987,7.52199258946512e-05,0.000926803580502694,-1.11244273334662,4.76289948036752,"CAST;CSTB;ABLIM1;S100A16;PERP;CAPN1;NDRG1"
"68","SPI1_20176806_ChIP-Seq_THIOMACROPHAGE_Mouse","6/1654",0.0245666457031068,0.189307681594529,0.000288700396277339,0.00236373449452072,-1.27842188334476,4.73829891857156,"SLC9A3R1;ANXA1;PGAM1;HSPB1;S100A9;NDRG1"
"69","OCT1_27270436_Chip-Seq_PROSTATE_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.17418671960125,4.72817622536361,"GRN;ANXA1;ANXA2;BHLHE40;KRT13;CAPN1;NDRG1"
"70","ELK3_25401928_ChIP-Seq_HUVEC_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.17295280127936,4.72320752389881,"SLC9A3R1;S100A16;BHLHE40;KRT13;HSPB1;CAPN1;NDRG1"
"71","SOX2_27498859_Chip-Seq_STOMACH_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.13832817218983,4.58378221330704,"DSP;SLC9A3R1;LAD1;CTNND1;DHCR24;NDRG1;S100A11"
"72","CEBPA_20513432_ChIP-Seq_MACROPHAGES_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.13415181159422,4.56696498266809,"SLC9A3R1;CSTB;ANXA1;ANXA2;CAPN1;S100A9;NDRG1"
"73","AR_20517297_ChIP-Seq_VCAP_Human","7/2047",0.020051278511994,0.159194999095225,0.00011851234981712,0.00105255036108764,-1.16138919774894,4.54040735516242,"SPRR3;ANXA2;BHLHE40;CTNND1;CAPN1;NDRG1;S100A11"
"74","PU_27001747_Chip-Seq_BMDM_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.11543585701451,4.4916001961299,"RAB10;SLC9A3R1;CSTB;LAD1;GRN;PERP;BHLHE40"
"75","SMC1_22415368_ChIP-Seq_MEFs_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.09088388214844,4.39273511623278,"RAB10;SLC9A3R1;BHLHE40;CTNND1;CAPN1;NDRG1;S100A11"
"76","PU.1_20513432_ChIP-Seq_MACROPHAGES_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.08750637058922,4.37913466445744,"SLC9A3R1;ANXA1;ANXA2;PGAM1;NDRG1;RAB11A;FAM129B"
"77","WDR5_24793694_ChIP-Seq_LNCAP_Human","3/757",0.0879007761366399,0.404035146452625,0.00899035300830028,0.028418266055805,-1.78801102521784,4.34763220880762,"RAB10;NDRG1;FAM129B"
"78","CTBP2_25329375_ChIP-Seq_LNCAP_Human","4/1053",0.0572306330271258,0.281869626008708,0.00286192549474263,0.013852024924483,-1.47615889582018,4.2227975365847,"ANXA1;CTNND1;CAPN1;RAB11A"
"79","CLOCK_20551151_ChIP-Seq_293T_Human","2/407",0.11050667795946,0.450862971778635,0.0225403344403376,0.0579331755670505,-1.91160709891628,4.21065743588919,"SLC9A3R1;ANXA2"
"80","ESR2_21235772_ChIP-Seq_MCF-7_Human","2/424",0.118244031293048,0.450862971778635,0.0243113798137846,0.0579331755670505,-1.95087551686549,4.16512845265123,"KRT13;NDRG1"
"81","CEBPD_21427703_ChIP-Seq_3T3-L1_Mouse","6/1735",0.0302584754947932,0.226506302275309,0.000372475216886981,0.00291308975595191,-1.16638758275551,4.0799992144728,"CAST;ABLIM1;ANXA1;ANXA2;BHLHE40;S100A9"
"82","ZNF652_21678463_ChIP-ChIP_ZR75-1_Human","1/112",0.145592659978352,0.451707438461028,0.062289677122598,0.121790264224781,-2.07465703436684,3.99774493013425,"HSPB1"
"83","POU5F1_18700969_ChIP-ChIP_MESCs_Mouse","2/567",0.187817935406548,0.54434879396374,0.0412994043668395,0.0869513492098365,-2.38760183179842,3.99274407759934,"PGAM1;HSPB1"
"84","FOXP3_17237761_ChIP-ChIP_TREG_Mouse","1/257",0.303980752918066,0.637725623366261,0.136756323093184,0.200168472907342,-3.29607073670989,3.92493101381475,"ANXA1"
"85","KLF4_18555785_ChIP-Seq_MESCs_Mouse","7/2444",0.0472055301615863,0.279189671035472,0.000351292893152694,0.00278905266684866,-1.2640247111023,3.85937615425068,"CAST;CSTB;GRN;ANXA2;HSPB1;CAPN1;NDRG1"
"86","TP63_23658742_ChIP-Seq_EP156T_Human","11/3652",0.00745932504223058,0.0953338127348494,2.46958578850752e-06,4.46228604544117e-05,-0.783912680037577,3.83983191255674,"DSP;LAD1;ABLIM1;GRN;ANXA1;ANXA2;PERP;BHLHE40;TACSTD2;NDRG1;FAM129B"
"87","ERG_20517297_ChIP-Seq_VCAP_Human","4/1062",0.0587089881107159,0.284847312685325,0.00295042947160176,0.0140547731192666,-1.35289831700482,3.83568649951368,"SPRR3;KRT13;CAPN1;NDRG1"
"88","STAT6_20620947_ChIP-Seq_CD4_POS_T_Human","2/508",0.158296778742534,0.482252977099347,0.0338564393527521,0.0730073013203379,-2.04379844498056,3.76730028076654,"CTNND1;S100A11"
