"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"40","ATF3_23680149_ChIP-Seq_GBM1-GSC_Human","4/2189",0.0730317129521287,0.714012413549706,0.00360435390162326,0.0415082046090162,-1.38403967251644,3.62184014478401,"STAT2;MX1;XAF1;IFIT3"
"41","AR_21909140_ChIP-Seq_LNCAP_Human","1/298",0.201692365310952,0.757938678063262,0.0873026932553233,0.222756505895761,-2.23801203894607,3.58308342875526,"ISG15"
"42","MYB_21317192_ChIP-Seq_ERMYB_Mouse","2/923",0.150426159304155,0.714012413549706,0.0314660085715086,0.127651875682143,-1.8100485568317,3.4287441217738,"RSAD2;SAMHD1"
"43","EOMES_21245162_ChIP-Seq_HESCs_Human","2/932",0.152790691531194,0.714012413549706,0.0320312212116713,0.128484786208614,-1.79005029733696,3.36294301181192,"SP110;STAT2"
"44","NFE2_27457419_Chip-Seq_LIVER_Mouse","2/972",0.163397985353419,0.714012413549706,0.034592501621032,0.135709044820972,-1.82784575962618,3.31126401035723,"SP100;SP110"
"45","ELF1_20517297_ChIP-Seq_JURKAT_Human","2/1020",0.176320497771679,0.714012413549706,0.0377699530569836,0.143804195395826,-1.7621594740025,3.05814305996036,"MX1;ISG15"
"46","FLI1_27457419_Chip-Seq_LIVER_Mouse","1/393",0.257542541576543,0.785418073527418,0.11351617715126,0.222756505895761,-2.15831616091994,2.92790773684767,"SP100"
"47","SOX9_26525672_Chip-Seq_HEART_Mouse","3/1702",0.12976341929749,0.714012413549706,0.0137929596256465,0.0889408324258599,-1.42659443337869,2.91316623215143,"SP110;CMPK2;IFIT3"
"48","CEBPB_23403033_ChIP-Seq_LIVER_Mouse","1/382",0.251267647158288,0.785418073527418,0.110517311076071,0.222756505895761,-2.08043372147464,2.87357116799759,"SAMHD1"
"49","CLOCK_20551151_ChIP-Seq_293T_Human","1/407",0.265457791634561,0.785418073527418,0.117319268488758,0.222756505895761,-2.03194853910309,2.69497218479776,"RSAD2"
"50","ESR2_21235772_ChIP-Seq_MCF-7_Human","1/424",0.274963280230111,0.785418073527418,0.121916835326119,0.222756505895761,-2.08333858416123,2.68983535582646,"MX1"
"51","AR_19668381_ChIP-Seq_PC3_Human","5/3519",0.108018918233783,0.714012413549706,0.00305560118900961,0.0363616541492144,-1.19378153886809,2.65669981056469,"SP100;SP110;IFIT1;SAMHD1;TNFSF13B"
"52","ESR1_17901129_ChIP-ChIP_LIVER_Mouse","1/444",0.28599919347708,0.785418073527418,0.127297120202349,0.228367195538887,-2.0989852870809,2.62743902174629,"STAT2"
"53","GATA1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human","4/2601",0.120458235589346,0.714012413549706,0.00665931320151333,0.06992278861589,-1.20485258426089,2.55001287702921,"RSAD2;CMPK2;USP18;IFIT3"
"54","GATA2_21571218_ChIP-Seq_MEGAKARYOCYTES_Human","2/1111",0.201305204675528,0.757938678063262,0.0440932874312453,0.165697932767943,-1.55419942100109,2.49127768248364,"IFI44;CMPK2"
"55","PCGF2_27294783_Chip-Seq_NPCs_Mouse","1/451",0.289824579180769,0.785418073527418,0.129172939410857,0.23057369684838,-1.96303940184134,2.43118393595682,"SP100"
"56","NR3C1_21868756_ChIP-Seq_MCF10A_Human","2/1132",0.20714639718098,0.76680353872695,0.0456062760573941,0.169598339088434,-1.46456633404973,2.30570998869201,"SP110;TNFSF13B"
"57","PKCTHETA_26484144_Chip-Seq_BREAST_Human","1/506",0.319222365463611,0.785418073527418,0.143781113938978,0.254108206317897,-1.99478528309633,2.27778018227378,"SAMHD1"
"58","PCGF2_27294783_Chip-Seq_ESCs_Mouse","1/512",0.322359744860403,0.785418073527418,0.145360820752433,0.255634546840486,-1.91305787604757,2.16574821381049,"SP100"
"59","NANOG_18555785_ChIP-Seq_MESCs_Mouse","1/542",0.337845233948461,0.785418073527418,0.153218633411314,0.264696348722855,-1.99320696179796,2.16296316873495,"STAT2"
"60","CDX2_21074721_ChIP-Seq_CACO-2_Mouse","3/2000",0.184003199010008,0.714012413549706,0.0211763886728238,0.0889408324258599,-1.25652772096694,2.12705280949384,"IFI44;ISG15;IFI44L"
"61","OCT4_18692474_ChIP-Seq_MEFs_Mouse","3/1992",0.182462813369196,0.714012413549706,0.0209543388691639,0.0889408324258599,-1.25003781759259,2.12657544697784,"STAT2;ISG15;IFIT1"
"62","CSB_26484114_Chip-Seq_FIBROBLAST_Human","3/2000",0.184003199010008,0.714012413549706,0.0211763886728238,0.0889408324258599,-1.25112841878303,2.11791285922617,"SAMHD1;USP18;IFIT3"
"63","KLF1_20508144_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse","2/1144",0.2104950890623,0.76680353872695,0.046479646121927,0.171064264593072,-1.35601976357207,2.11307604577407,"RSAD2;USP18"
"64","NKX2-5_21415370_ChIP-Seq_HL-1_Mouse","2/1507",0.313771153933605,0.785418073527418,0.0756686490476058,0.222756505895761,-1.82208645651697,2.11196468334002,"SAMHD1;IFIT1"
